case_full_barcode	cmd	status	operation_id	num_of_repeats
TCGA-ET-A25M-10A-01D-A16N-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-ET-A25M-10A-01D-A16N_120718_SN590_0170_BD141RACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-ET-A25M-10A-01D-A16N_120718_SN590_0170_BD141RACXX_s_8_rg.sorted.bam.bai,sample=TCGA-ET-A25M-10A-01D-A16N-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-ET-A25M-10A-01D-A16N-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-ET-A25M-10A-01D-A16N-02	Pending	Not_Assigend	0.0
TCGA-ET-A25N-11A-01D-A16N-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-ET-A25N-11A-01D-A16N_120718_SN590_0170_BD141RACXX_s_3_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-ET-A25N-11A-01D-A16N_120718_SN590_0170_BD141RACXX_s_3_rg.sorted.bam.bai,sample=TCGA-ET-A25N-11A-01D-A16N-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-ET-A25N-11A-01D-A16N-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-ET-A25N-11A-01D-A16N-02	Pending	Not_Assigend	0.0
TCGA-ET-A25R-10A-01D-A16N-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-ET-A25R-10A-01D-A16N_120805_SN208_0422_BD16VPACXX_s_7_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-ET-A25R-10A-01D-A16N_120805_SN208_0422_BD16VPACXX_s_7_rg.sorted.bam.bai,sample=TCGA-ET-A25R-10A-01D-A16N-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-ET-A25R-10A-01D-A16N-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-ET-A25R-10A-01D-A16N-02	Pending	Not_Assigend	0.0
TCGA-EX-A1H6-10A-01D-A232-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EX-A1H6-10A-01D-A232_140124_SN208_0506_BC2PD5ACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EX-A1H6-10A-01D-A232_140124_SN208_0506_BC2PD5ACXX_s_8_rg.sorted.bam.bai,sample=TCGA-EX-A1H6-10A-01D-A232-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EX-A1H6-10A-01D-A232-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EX-A1H6-10A-01D-A232-26	Pending	Not_Assigend	0.0
TCGA-EX-A3L1-10A-01D-A245-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EX-A3L1-10A-01D-A245_140124_SN1440_0179_BD2DRDACXX_s_5_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/CESC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EX-A3L1-10A-01D-A245_140124_SN1440_0179_BD2DRDACXX_s_5_rg.sorted.bam.bai,sample=TCGA-EX-A3L1-10A-01D-A245-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EX-A3L1-10A-01D-A245-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EX-A3L1-10A-01D-A245-26	Pending	Not_Assigend	0.0
TCGA-EY-A1GC-10A-01D-A13M-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/UCEC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EY-A1GC-10A-01D-A13M_120516_SN1222_0107_BD12HYACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/UCEC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-EY-A1GC-10A-01D-A13M_120516_SN1222_0107_BD12HYACXX_s_6_rg.sorted.bam.bai,sample=TCGA-EY-A1GC-10A-01D-A13M-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-EY-A1GC-10A-01D-A13M-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-EY-A1GC-10A-01D-A13M-02	Pending	Not_Assigend	0.0
TCGA-F1-6874-10A-01D-1880-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-F1-6874-10A-01D-1880_121220_SN1120_0207_BC1JALACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/DNA/WGS/HMS-RK/ILLUMINA/TCGA-F1-6874-10A-01D-1880_121220_SN1120_0207_BC1JALACXX_s_8_rg.sorted.bam.bai,sample=TCGA-F1-6874-10A-01D-1880-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-F1-6874-10A-01D-1880-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-F1-6874-10A-01D-1880-02	Pending	Not_Assigend	0.0
TCGA-FD-A3B3-10A-01D-A204-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B3-10A-01D-A204_121002_SN1222_0155_BD1ERHACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B3-10A-01D-A204_121002_SN1222_0155_BD1ERHACXX_s_8_rg.sorted.bam.bai,sample=TCGA-FD-A3B3-10A-01D-A204-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3B3-10A-01D-A204-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3B3-10A-01D-A204-02	Pending	Not_Assigend	0.0
TCGA-FD-A3B4-10A-01D-A204-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B4-10A-01D-A204_121002_SN1222_0155_BD1ERHACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B4-10A-01D-A204_121002_SN1222_0155_BD1ERHACXX_s_4_rg.sorted.bam.bai,sample=TCGA-FD-A3B4-10A-01D-A204-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3B4-10A-01D-A204-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3B4-10A-01D-A204-02	Pending	Not_Assigend	0.0
TCGA-FD-A3B5-10A-01D-A210-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B5-10A-01D-A210_120912_SN1120_0192_AC18ALACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B5-10A-01D-A210_120912_SN1120_0192_AC18ALACXX_s_2_rg.sorted.bam.bai,sample=TCGA-FD-A3B5-10A-01D-A210-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3B5-10A-01D-A210-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3B5-10A-01D-A210-26	Pending	Not_Assigend	0.0
TCGA-FD-A3B6-10A-01D-A210-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B6-10A-01D-A210_120912_SN1120_0192_AC18ALACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B6-10A-01D-A210_120912_SN1120_0192_AC18ALACXX_s_4_rg.sorted.bam.bai,sample=TCGA-FD-A3B6-10A-01D-A210-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3B6-10A-01D-A210-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3B6-10A-01D-A210-26	Pending	Not_Assigend	0.0
TCGA-FD-A3B7-10A-01D-A210-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B7-10A-01D-A210_120912_SN1120_0192_AC18ALACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B7-10A-01D-A210_120912_SN1120_0192_AC18ALACXX_s_6_rg.sorted.bam.bai,sample=TCGA-FD-A3B7-10A-01D-A210-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3B7-10A-01D-A210-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3B7-10A-01D-A210-26	Pending	Not_Assigend	0.0
TCGA-FD-A3B8-10A-01D-A210-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B8-10A-01D-A210_120912_SN1120_0192_AC18ALACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3B8-10A-01D-A210_120912_SN1120_0192_AC18ALACXX_s_8_rg.sorted.bam.bai,sample=TCGA-FD-A3B8-10A-01D-A210-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3B8-10A-01D-A210-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3B8-10A-01D-A210-26	Pending	Not_Assigend	0.0
TCGA-FD-A3N6-10A-01D-A21C-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3N6-10A-01D-A21C_120830_SN590_0177_BD141PACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3N6-10A-01D-A21C_120830_SN590_0177_BD141PACXX_s_4_rg.sorted.bam.bai,sample=TCGA-FD-A3N6-10A-01D-A21C-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3N6-10A-01D-A21C-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3N6-10A-01D-A21C-26	Pending	Not_Assigend	0.0
TCGA-FD-A3NA-10A-01D-A21C-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3NA-10A-01D-A21C_120830_SN590_0177_BD141PACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3NA-10A-01D-A21C_120830_SN590_0177_BD141PACXX_s_2_rg.sorted.bam.bai,sample=TCGA-FD-A3NA-10A-01D-A21C-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3NA-10A-01D-A21C-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3NA-10A-01D-A21C-26	Pending	Not_Assigend	0.0
TCGA-FD-A3SJ-10A-01D-A233-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SJ-10A-01D-A233_120830_SN208_0423_AC190AACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SJ-10A-01D-A233_120830_SN208_0423_AC190AACXX_s_2_rg.sorted.bam.bai,sample=TCGA-FD-A3SJ-10A-01D-A233-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3SJ-10A-01D-A233-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3SJ-10A-01D-A233-26	Pending	Not_Assigend	0.0
TCGA-FD-A3SL-10A-01D-A233-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SL-10A-01D-A233_120830_SN208_0423_AC190AACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SL-10A-01D-A233_120830_SN208_0423_AC190AACXX_s_4_rg.sorted.bam.bai,sample=TCGA-FD-A3SL-10A-01D-A233-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3SL-10A-01D-A233-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3SL-10A-01D-A233-26	Pending	Not_Assigend	0.0
TCGA-FD-A3SM-10A-01D-A233-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SM-10A-01D-A233_120830_SN208_0423_AC190AACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SM-10A-01D-A233_120830_SN208_0423_AC190AACXX_s_6_rg.sorted.bam.bai,sample=TCGA-FD-A3SM-10A-01D-A233-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3SM-10A-01D-A233-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3SM-10A-01D-A233-26	Pending	Not_Assigend	0.0
TCGA-FD-A3SN-10A-01D-A233-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SN-10A-01D-A233_120830_SN208_0423_AC190AACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SN-10A-01D-A233_120830_SN208_0423_AC190AACXX_s_8_rg.sorted.bam.bai,sample=TCGA-FD-A3SN-10A-01D-A233-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3SN-10A-01D-A233-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3SN-10A-01D-A233-26	Pending	Not_Assigend	0.0
TCGA-FD-A3SO-10A-01D-A233-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SO-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SO-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_2_rg.sorted.bam.bai,sample=TCGA-FD-A3SO-10A-01D-A233-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3SO-10A-01D-A233-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3SO-10A-01D-A233-26	Pending	Not_Assigend	0.0
TCGA-FD-A3SP-10A-01D-A233-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SP-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SP-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_4_rg.sorted.bam.bai,sample=TCGA-FD-A3SP-10A-01D-A233-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3SP-10A-01D-A233-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3SP-10A-01D-A233-26	Pending	Not_Assigend	0.0
TCGA-FD-A3SQ-10A-01D-A233-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SQ-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SQ-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_6_rg.sorted.bam.bai,sample=TCGA-FD-A3SQ-10A-01D-A233-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3SQ-10A-01D-A233-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3SQ-10A-01D-A233-26	Pending	Not_Assigend	0.0
TCGA-FD-A3SR-10A-01D-A233-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SR-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SR-10A-01D-A233_120830_SN208_0424_BD1DKLACXX_s_8_rg.sorted.bam.bai,sample=TCGA-FD-A3SR-10A-01D-A233-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3SR-10A-01D-A233-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3SR-10A-01D-A233-26	Pending	Not_Assigend	0.0
